cellnumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
       322, 7.000000216E-03,-3.996495623E-03,-6.209566724E-03,-4.246015072E+00
       323, 7.000000216E-03,-3.999868408E-03,-6.194097456E-03,-5.050259113E+00
       324, 7.000000216E-03,-4.003915936E-03,-6.175534800E-03,-5.641389847E+00
       325, 7.000000216E-03,-4.086103290E-03,-6.160234567E-03,-6.129897594E+00
       326, 7.000000216E-03,-3.947192803E-03,-6.214964204E-03,-1.171860337E+00
       327, 7.000000216E-03,-3.951537423E-03,-6.205162965E-03,-3.033007622E+00
       328, 7.000000216E-03,-3.956750035E-03,-6.193402223E-03,-4.187831879E+00
       329, 7.000000216E-03,-3.963005263E-03,-6.179288961E-03,-4.985766888E+00
       330, 7.000000216E-03,-3.970511723E-03,-6.162353791E-03,-5.583149910E+00
       331, 7.000000216E-03,-4.050181713E-03,-6.159080192E-03,-6.178477764E+00
       332, 7.000000216E-03,-4.012284800E-03,-6.150919013E-03,-6.146748543E+00
       333, 7.000000216E-03,-3.982800059E-03,-6.139181089E-03,-6.143092632E+00
       334, 7.000000216E-03,-4.305143375E-03,-2.391410089E-05,-1.072429657E+00
       335, 7.000000216E-03,-4.294242710E-03,-2.287528696E-05,-2.755217791E+00
       336, 7.000000216E-03,-4.281162750E-03,-2.162870805E-05,-3.783057451E+00
       337, 7.000000216E-03,-4.265465774E-03,-2.013281301E-05,-4.468753815E+00
       338, 7.000000216E-03,-4.246629775E-03,-1.833774149E-05,-4.978897095E+00
       339, 7.000000216E-03,-4.296056461E-03,-7.035151793E-05,-1.013781428E+00
       340, 7.000000216E-03,-4.286097363E-03,-6.623706577E-05,-2.680707216E+00
       341, 7.000000216E-03,-4.274147097E-03,-6.129973917E-05,-3.735486269E+00
       342, 7.000000216E-03,-4.259806126E-03,-5.537493416E-05,-4.428774834E+00
       343, 7.000000216E-03,-4.242597148E-03,-4.826517397E-05,-4.938127518E+00
       344, 7.000000216E-03,-4.278115463E-03,-1.140808163E-04,-1.046712518E+00
       345, 7.000000216E-03,-4.269748926E-03,-1.070388535E-04,-2.710385799E+00
       346, 7.000000216E-03,-4.259708337E-03,-9.858849808E-05,-3.740258455E+00
       347, 7.000000216E-03,-4.247660283E-03,-8.844807599E-05,-4.422938824E+00
       348, 7.000000216E-03,-4.233202431E-03,-7.627956074E-05,-4.930537701E+00
       349, 7.000000216E-03,-4.251369741E-03,-1.542192767E-04,-1.104792953E+00
       350, 7.000000216E-03,-4.243775271E-03,-1.462655055E-04,-2.786571264E+00
       351, 7.000000216E-03,-4.234661814E-03,-1.367209770E-04,-3.791571140E+00
       352, 7.000000216E-03,-4.223725758E-03,-1.252675429E-04,-4.460722923E+00
       353, 7.000000216E-03,-4.210602026E-03,-1.115234190E-04,-4.961931705E+00
       354, 7.000000216E-03,-4.217311740E-03,-1.883760269E-04,-1.076617360E+00
       355, 7.000000216E-03,-4.210661165E-03,-1.796948200E-04,-2.760157347E+00
       356, 7.000000216E-03,-4.202680662E-03,-1.692773367E-04,-3.776057005E+00
       357, 7.000000216E-03,-4.193103872E-03,-1.567763684E-04,-4.447668076E+00
       358, 7.000000216E-03,-4.181611352E-03,-1.417752210E-04,-4.946791649E+00
       359, 7.000000216E-03,-4.177081399E-03,-2.152130910E-04,-1.122605562E+00
       360, 7.000000216E-03,-4.171141423E-03,-2.059608814E-04,-2.807012081E+00
       361, 7.000000216E-03,-4.164014012E-03,-1.948582358E-04,-3.799794436E+00
       362, 7.000000216E-03,-4.155460279E-03,-1.815350552E-04,-4.460785866E+00
       363, 7.000000216E-03,-4.145196173E-03,-1.655472443E-04,-4.954339981E+00
       364, 7.000000216E-03,-4.132384900E-03,-2.336945181E-04,-1.057783484E+00
       365, 7.000000216E-03,-4.127242602E-03,-2.240396279E-04,-2.731329441E+00
       366, 7.000000216E-03,-4.121072125E-03,-2.124537714E-04,-3.755559444E+00
       367, 7.000000216E-03,-4.113668110E-03,-1.985507261E-04,-4.425945759E+00
       368, 7.000000216E-03,-4.104782827E-03,-1.818671008E-04,-4.919503212E+00
       369, 7.000000216E-03,-4.085947294E-03,-2.427815780E-04,-1.026381135E+00
       370, 7.000000216E-03,-4.083880689E-03,-2.321851207E-04,-2.697397470E+00
       371, 7.000000216E-03,-4.081401043E-03,-2.194693661E-04,-3.738470078E+00
       372, 7.000000216E-03,-4.078425933E-03,-2.042104607E-04,-4.417782307E+00
       373, 7.000000216E-03,-4.074855242E-03,-1.858997857E-04,-4.914681911E+00
       374, 7.000000216E-03,-4.038585816E-03,-2.426434366E-04,-1.071134090E+00
       375, 7.000000216E-03,-4.039624706E-03,-2.317430335E-04,-2.750940561E+00
       376, 7.000000216E-03,-4.040870816E-03,-2.186625643E-04,-3.771902084E+00
       377, 7.000000216E-03,-4.042366985E-03,-2.029659809E-04,-4.447507858E+00
       378, 7.000000216E-03,-4.044162109E-03,-1.841300982E-04,-4.950053692E+00
       379, 7.000000216E-03,-3.992148675E-03,-2.335563622E-04,-1.011849880E+00
       380, 7.000000216E-03,-3.996262792E-03,-2.235975408E-04,-2.670002460E+00
       381, 7.000000216E-03,-4.001200199E-03,-2.116469550E-04,-3.712712288E+00
       382, 7.000000216E-03,-4.007125273E-03,-1.973062463E-04,-4.395277500E+00
       383, 7.000000216E-03,-4.014234990E-03,-1.800974132E-04,-4.899342060E+00
       384, 7.000000216E-03,-4.216264933E-03,-1.745474219E-05,-5.503942966E+00
       385, 7.000000216E-03,-4.217847250E-03,-4.435595474E-05,-5.400734425E+00
       386, 7.000000216E-03,-3.948419355E-03,-2.156155242E-04,-1.030778170E+00
       387, 7.000000216E-03,-3.955461085E-03,-2.072486823E-04,-2.679068804E+00
       388, 7.000000216E-03,-3.963911440E-03,-1.972084574E-04,-3.706275940E+00
       389, 7.000000216E-03,-3.974052146E-03,-1.851601846E-04,-4.383077621E+00
       390, 7.000000216E-03,-3.986220807E-03,-1.707022893E-04,-4.887786865E+00
       391, 7.000000216E-03,-4.211976193E-03,-6.607922842E-05,-5.353507042E+00
       392, 7.000000216E-03,-4.192684777E-03,-9.486480849E-05,-5.382676601E+00
       393, 7.000000216E-03,-4.166431725E-03,-1.181399857E-04,-5.440538406E+00
       394, 7.000000216E-03,-3.908594605E-03,-1.892771252E-04,-1.021124244E+00
       395, 7.000000216E-03,-3.917238209E-03,-1.825783111E-04,-2.659359217E+00
       396, 7.000000216E-03,-3.927610815E-03,-1.745397167E-04,-3.684803724E+00
       397, 7.000000216E-03,-3.940058872E-03,-1.648934413E-04,-4.359219551E+00
       398, 7.000000216E-03,-3.954995424E-03,-1.533178729E-04,-4.862753391E+00
       399, 7.000000216E-03,-4.134024493E-03,-1.389497484E-04,-5.440051556E+00
       400, 7.000000216E-03,-4.100667313E-03,-1.543893595E-04,-5.405550480E+00
       401, 7.000000216E-03,-3.874437883E-03,-1.552188478E-04,-1.067068100E+00
       402, 7.000000216E-03,-3.883809317E-03,-1.494641474E-04,-2.713045597E+00
       403, 7.000000216E-03,-3.895054804E-03,-1.425584924E-04,-3.717121601E+00
       404, 7.000000216E-03,-3.908549901E-03,-1.342717296E-04,-4.386137486E+00
       405, 7.000000216E-03,-3.924743738E-03,-1.243276056E-04,-4.892387390E+00
       406, 7.000000216E-03,-4.073800519E-03,-1.550130692E-04,-5.468234539E+00
       407, 7.000000216E-03,-4.045529291E-03,-1.535624906E-04,-5.471306324E+00
       408, 7.000000216E-03,-4.018793814E-03,-1.533077302E-04,-5.401795387E+00
       409, 7.000000216E-03,-3.847287036E-03,-1.145817369E-04,-1.074423194E+00
       410, 7.000000216E-03,-3.856539261E-03,-1.086417906E-04,-2.719277859E+00
       411, 7.000000216E-03,-3.867641790E-03,-1.015138550E-04,-3.720887899E+00
       412, 7.000000216E-03,-3.880965058E-03,-9.296034114E-05,-4.392887592E+00
       413, 7.000000216E-03,-3.896952840E-03,-8.269611862E-05,-4.903921604E+00
       414, 7.000000216E-03,-3.995776642E-03,-1.438428153E-04,-5.395977497E+00
       415, 7.000000216E-03,-3.968668170E-03,-1.289672800E-04,-5.380460262E+00
       416, 7.000000216E-03,-3.828963032E-03,-7.046789688E-05,-9.703865051E-01
       417, 7.000000216E-03,-3.838965204E-03,-6.660948566E-05,-2.593467236E+00
       418, 7.000000216E-03,-3.850967158E-03,-6.197938637E-05,-3.643216610E+00
       419, 7.000000216E-03,-3.865369828E-03,-5.642327233E-05,-4.334385395E+00
       420, 7.000000216E-03,-3.882653080E-03,-4.975593765E-05,-4.847139359E+00
       421, 7.000000216E-03,-3.942380194E-03,-1.074324828E-04,-5.330217838E+00
       422, 7.000000216E-03,-3.918790258E-03,-7.345731865E-05,-5.322370052E+00
       423, 7.000000216E-03,-3.908536397E-03,-4.713948147E-05,-5.358745098E+00
       424, 7.000000216E-03,-3.819875885E-03,-2.403047984E-05,-1.041201711E+00
       425, 7.000000216E-03,-3.830819391E-03,-2.324769957E-05,-2.683747053E+00
       426, 7.000000216E-03,-3.843951738E-03,-2.230836071E-05,-3.704667330E+00
       427, 7.000000216E-03,-3.859710181E-03,-2.118115481E-05,-4.389688492E+00
       428, 7.000000216E-03,-3.878620220E-03,-1.982850881E-05,-4.907799244E+00
       429, 7.000000216E-03,-3.909316380E-03,-1.912467997E-05,-5.456998348E+00
       430, 7.000000216E-03,-4.188198596E-03,-5.306368985E-05,-5.708331108E+00
       431, 7.000000216E-03,-4.175000824E-03,-2.180555930E-05,-5.888408184E+00
       432, 7.000000216E-03,-4.165716469E-03,-8.224489284E-05,-5.745718956E+00
       433, 7.000000216E-03,-4.129625857E-03,-2.537698128E-05,-6.089020252E+00
       434, 7.000000216E-03,-4.125134554E-03,-7.569416630E-05,-5.974682808E+00
       435, 7.000000216E-03,-4.110379610E-03,-1.183230779E-04,-5.766201496E+00
       436, 7.000000216E-03,-4.012978636E-03,-1.198007667E-04,-5.745123386E+00
       437, 7.000000216E-03,-4.077064805E-03,-1.139813248E-04,-5.859958172E+00
       438, 7.000000216E-03,-4.044542089E-03,-1.135607163E-04,-5.859107494E+00
       439, 7.000000216E-03,-4.081363790E-03,-7.108089630E-05,-6.077734470E+00
       440, 7.000000216E-03,-4.083869979E-03,-2.415656127E-05,-6.176388264E+00
       441, 7.000000216E-03,-4.000721965E-03,-7.837236626E-05,-5.960722446E+00
       442, 7.000000216E-03,-3.951219376E-03,-2.368153218E-05,-5.876844883E+00
       443, 7.000000216E-03,-4.041902255E-03,-7.115765766E-05,-6.077954292E+00
       444, 7.000000216E-03,-3.995808307E-03,-2.652393960E-05,-6.089763641E+00
       445, 7.000000216E-03,-3.965394106E-03,-8.997556142E-05,-5.716438293E+00
       446, 7.000000216E-03,-4.040595144E-03,-2.423144178E-05,-6.179050922E+00
       447, 7.000000216E-03,-3.940793220E-03,-5.859012163E-05,-5.688881874E+00
       448, 7.000000216E-03,-3.907835111E-03,-1.811515307E-03,-1.183224082E+00
       449, 7.000000216E-03,-3.914808389E-03,-1.819957630E-03,-3.015160084E+00
       450, 7.000000216E-03,-3.923176322E-03,-1.830088440E-03,-4.138030052E+00
       451, 7.000000216E-03,-3.933217376E-03,-1.842245343E-03,-4.911563396E+00
       452, 7.000000216E-03,-3.945266828E-03,-1.856833580E-03,-5.490644932E+00
       453, 7.000000216E-03,-3.947694786E-03,-1.784907887E-03,-1.182195663E+00
       454, 7.000000216E-03,-3.953142092E-03,-1.794426236E-03,-3.011349916E+00
       455, 7.000000216E-03,-3.959679510E-03,-1.805848209E-03,-4.135764122E+00
       456, 7.000000216E-03,-3.967524040E-03,-1.819554716E-03,-4.912907600E+00
       457, 7.000000216E-03,-3.976937383E-03,-1.836002339E-03,-5.497099400E+00
       458, 7.000000216E-03,-3.991301637E-03,-1.766672707E-03,-1.126213074E+00
       459, 7.000000216E-03,-3.993553575E-03,-1.777135418E-03,-2.954657078E+00
       460, 7.000000216E-03,-3.996255808E-03,-1.789690694E-03,-4.093824387E+00
       461, 7.000000216E-03,-3.999498673E-03,-1.804757048E-03,-4.870645046E+00
       462, 7.000000216E-03,-4.003389739E-03,-1.822836697E-03,-5.447398186E+00
       463, 7.000000216E-03,-4.037488252E-03,-1.757333172E-03,-1.148367167E+00
       464, 7.000000216E-03,-4.036112688E-03,-1.768182265E-03,-2.962094307E+00
       465, 7.000000216E-03,-4.034462851E-03,-1.781200990E-03,-4.095744610E+00
       466, 7.000000216E-03,-4.032481927E-03,-1.796823577E-03,-4.871689796E+00
       467, 7.000000216E-03,-4.030105192E-03,-1.815570751E-03,-5.450343609E+00
       468, 7.000000216E-03,-4.085724242E-03,-1.757263672E-03,-1.193574667E+00
       469, 7.000000216E-03,-4.083166365E-03,-1.767959329E-03,-3.006249905E+00
       470, 7.000000216E-03,-4.080097657E-03,-1.780794351E-03,-4.124473095E+00
       471, 7.000000216E-03,-4.076414742E-03,-1.796196331E-03,-4.897373199E+00
       472, 7.000000216E-03,-4.071995616E-03,-1.814678661E-03,-5.480266571E+00
       473, 7.000000216E-03,-4.133657087E-03,-1.766799833E-03,-1.183500171E+00
       474, 7.000000216E-03,-4.131315276E-03,-1.777542289E-03,-2.979938984E+00
       475, 7.000000216E-03,-4.128504544E-03,-1.790433307E-03,-4.090022087E+00
       476, 7.000000216E-03,-4.125131760E-03,-1.805902459E-03,-4.863153934E+00
       477, 7.000000216E-03,-4.121084698E-03,-1.824465347E-03,-5.450354099E+00
       478, 7.000000216E-03,-4.177806899E-03,-1.785036176E-03,-1.128384352E+00
       479, 7.000000216E-03,-4.173463210E-03,-1.794836950E-03,-2.941960096E+00
       480, 7.000000216E-03,-4.168250132E-03,-1.806597691E-03,-4.059855938E+00
       481, 7.000000216E-03,-4.161994904E-03,-1.820710604E-03,-4.819920063E+00
       482, 7.000000216E-03,-4.154488444E-03,-1.837646123E-03,-5.391768932E+00
       483, 7.000000216E-03,-4.217068665E-03,-1.811446855E-03,-1.156024933E+00
       484, 7.000000216E-03,-4.209884442E-03,-1.819738653E-03,-2.969460726E+00
       485, 7.000000216E-03,-4.201262724E-03,-1.829688554E-03,-4.094047070E+00
       486, 7.000000216E-03,-4.190916661E-03,-1.841628575E-03,-4.858886242E+00
       487, 7.000000216E-03,-4.178501666E-03,-1.855956507E-03,-5.434935093E+00
       488, 7.000000216E-03,-3.874015529E-03,-2.154665068E-03,-1.151584029E+00
       489, 7.000000216E-03,-3.882457502E-03,-2.147691790E-03,-2.959738016E+00
       490, 7.000000216E-03,-3.892588196E-03,-2.139323857E-03,-4.087405205E+00
       491, 7.000000216E-03,-3.904745448E-03,-2.129282570E-03,-4.859257221E+00
       492, 7.000000216E-03,-3.919333685E-03,-2.117232885E-03,-5.433435917E+00
       493, 7.000000216E-03,-3.873946844E-03,-1.845431165E-03,-1.185039282E+00
       494, 7.000000216E-03,-3.882238641E-03,-1.852615736E-03,-3.020180464E+00
       495, 7.000000216E-03,-3.892188659E-03,-1.861237455E-03,-4.144141197E+00
       496, 7.000000216E-03,-3.904128447E-03,-1.871583285E-03,-4.914094448E+00
       497, 7.000000216E-03,-3.918456379E-03,-1.883998280E-03,-5.491390705E+00
       498, 7.000000216E-03,-3.847604617E-03,-2.115403302E-03,-1.113394976E+00
       499, 7.000000216E-03,-3.857555799E-03,-2.111270558E-03,-2.922824860E+00
       500, 7.000000216E-03,-3.869497450E-03,-2.106311498E-03,-4.062551498E+00
       501, 7.000000216E-03,-3.883827478E-03,-2.100360580E-03,-4.836596489E+00
       502, 7.000000216E-03,-3.901023418E-03,-2.093219431E-03,-5.408310413E+00
       503, 7.000000216E-03,-3.829369321E-03,-2.071795985E-03,-1.134663463E+00
       504, 7.000000216E-03,-3.840265330E-03,-2.070859075E-03,-2.932957888E+00
       505, 7.000000216E-03,-3.853339935E-03,-2.069734735E-03,-4.064770222E+00
       506, 7.000000216E-03,-3.869029693E-03,-2.068385715E-03,-4.840411186E+00
       507, 7.000000216E-03,-3.887857543E-03,-2.066766843E-03,-5.417818546E+00
       508, 7.000000216E-03,-3.819833044E-03,-2.025011694E-03,-1.146067142E+00
       509, 7.000000216E-03,-3.830682253E-03,-2.026387025E-03,-2.942819595E+00
       510, 7.000000216E-03,-3.843700979E-03,-2.028037328E-03,-4.060384274E+00
       511, 7.000000216E-03,-3.859323682E-03,-2.030018251E-03,-4.833406448E+00
       512, 7.000000216E-03,-3.878070740E-03,-2.032394987E-03,-5.411520004E+00
       513, 7.000000216E-03,-4.250984639E-03,-1.845335006E-03,-1.136187434E+00
       514, 7.000000216E-03,-4.242542200E-03,-1.852308167E-03,-2.928868055E+00
       515, 7.000000216E-03,-4.232411273E-03,-1.860675984E-03,-4.050650120E+00
       516, 7.000000216E-03,-4.220254719E-03,-1.870717504E-03,-4.816748619E+00
       517, 7.000000216E-03,-4.205666482E-03,-1.882767072E-03,-5.390910625E+00
       518, 7.000000216E-03,-3.819763660E-03,-1.976776170E-03,-1.200525403E+00
       519, 7.000000216E-03,-3.830459435E-03,-1.979333581E-03,-3.012168407E+00
       520, 7.000000216E-03,-3.843294224E-03,-1.982402522E-03,-4.117992878E+00
       521, 7.000000216E-03,-3.858696204E-03,-1.986085437E-03,-4.882542133E+00
       522, 7.000000216E-03,-3.877178533E-03,-1.990504563E-03,-5.459356308E+00
       523, 7.000000216E-03,-3.829299938E-03,-1.928842859E-03,-1.195505619E+00
       524, 7.000000216E-03,-3.840042278E-03,-1.931185019E-03,-3.003094673E+00
       525, 7.000000216E-03,-3.852933180E-03,-1.933995518E-03,-4.110903263E+00
       526, 7.000000216E-03,-3.868402448E-03,-1.937368186E-03,-4.878877640E+00
       527, 7.000000216E-03,-3.886965336E-03,-1.941415365E-03,-5.460747719E+00
       528, 7.000000216E-03,-3.847536165E-03,-1.884692814E-03,-1.142796636E+00
       529, 7.000000216E-03,-3.857336938E-03,-1.889036968E-03,-2.972898722E+00
       530, 7.000000216E-03,-3.869097680E-03,-1.894249697E-03,-4.094467163E+00
       531, 7.000000216E-03,-3.883210709E-03,-1.900505158E-03,-4.856987000E+00
       532, 7.000000216E-03,-3.900146345E-03,-1.908011734E-03,-5.429666042E+00
       533, 7.000000216E-03,-4.277395085E-03,-1.884596772E-03,-1.079950452E+00
       534, 7.000000216E-03,-4.267443903E-03,-1.888729399E-03,-2.852062464E+00
       535, 7.000000216E-03,-4.255502485E-03,-1.893688459E-03,-3.982507467E+00
       536, 7.000000216E-03,-4.241172690E-03,-1.899639377E-03,-4.746928692E+00
       537, 7.000000216E-03,-4.223976750E-03,-1.906780526E-03,-5.315895557E+00
       538, 7.000000216E-03,-4.295630381E-03,-1.928204205E-03,-1.065596581E+00
       539, 7.000000216E-03,-4.284734838E-03,-1.929140883E-03,-2.804619074E+00
       540, 7.000000216E-03,-4.271660000E-03,-1.930265105E-03,-3.931202650E+00
       541, 7.000000216E-03,-4.255970009E-03,-1.931614126E-03,-4.688163757E+00
       542, 7.000000216E-03,-4.237142392E-03,-1.933233114E-03,-5.257809639E+00
       543, 7.000000216E-03,-3.960425965E-03,-1.878608018E-03,-6.022092819E+00
       544, 7.000000216E-03,-4.305166658E-03,-1.974988496E-03,-1.031234264E+00
       545, 7.000000216E-03,-4.294318147E-03,-1.973613165E-03,-2.728637218E+00
       546, 7.000000216E-03,-4.281298723E-03,-1.971962396E-03,-3.841882467E+00
       547, 7.000000216E-03,-4.265676253E-03,-1.969981939E-03,-4.586564541E+00
       548, 7.000000216E-03,-4.246929195E-03,-1.967605203E-03,-5.150090218E+00
       549, 7.000000216E-03,-3.984874580E-03,-1.860313816E-03,-5.992541790E+00
       550, 7.000000216E-03,-4.007814918E-03,-1.852039713E-03,-6.064044952E+00
       551, 7.000000216E-03,-4.305236507E-03,-2.023223788E-03,-9.944116473E-01
       552, 7.000000216E-03,-4.294540733E-03,-2.020666376E-03,-2.601720810E+00
       553, 7.000000216E-03,-4.281705711E-03,-2.017597668E-03,-3.674360514E+00
       554, 7.000000216E-03,-4.266303964E-03,-2.013914753E-03,-4.413204670E+00
       555, 7.000000216E-03,-4.247821402E-03,-2.009495627E-03,-4.981087685E+00
       556, 7.000000216E-03,-4.032786004E-03,-1.846070634E-03,-6.065078259E+00
       557, 7.000000216E-03,-4.071322735E-03,-1.843770035E-03,-6.055147648E+00
       558, 7.000000216E-03,-4.114152864E-03,-1.848819549E-03,-5.964120388E+00
       559, 7.000000216E-03,-4.295700230E-03,-2.071157098E-03,-8.653705716E-01
       560, 7.000000216E-03,-4.284957424E-03,-2.068815054E-03,-2.311622858E+00
       561, 7.000000216E-03,-4.272066988E-03,-2.066004556E-03,-3.335872173E+00
       562, 7.000000216E-03,-4.256597720E-03,-2.062631771E-03,-4.044388771E+00
       563, 7.000000216E-03,-4.238034599E-03,-2.058584709E-03,-4.590730190E+00
       564, 7.000000216E-03,-4.141534679E-03,-1.861140947E-03,-5.968771458E+00
       565, 7.000000216E-03,-3.907931037E-03,-2.188553102E-03,-1.149851084E+00
       566, 7.000000216E-03,-3.915115725E-03,-2.180261537E-03,-2.957629204E+00
       567, 7.000000216E-03,-3.923737444E-03,-2.170311520E-03,-4.089114189E+00
       568, 7.000000216E-03,-3.934083041E-03,-2.158371499E-03,-4.856269360E+00
       569, 7.000000216E-03,-3.946498036E-03,-2.144043334E-03,-5.422667503E+00
